timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;59;506.2341355539;2.7504483799;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;60;618.0978886875;1.5529988534;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;61;653.6000305998;0.5328100958;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;62;472.1207472671;-0.6803644357;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;63;296.9663280576;-2.0239021576;-83.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;0;3252.5782081297;2.8730485766;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;1;414.7396773881;1.2772610134;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;2;263.6967955816;1.7384387646;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;3;479.9927082779;2.1859598794;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;4;595.4670435885;1.8867052057;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;5;494.0161940666;1.5788933158;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;6;418.5235955117;2.5569034905;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;7;664.9097683145;2.6065896595;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;8;638.2005954244;2.8327254300;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;9;626.3816727843;3.0376349091;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;10;552.9140982106;-2.6042748803;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;11;743.1318860068;-2.4792512440;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;12;803.8718803391;-2.6250695853;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;13;803.8718803391;-2.6250695853;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;14;463.0043196343;-1.5751159544;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;15;792.0404030098;-1.5606956602;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;16;672.8833479883;-1.4276382388;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;17;445.1797389819;-1.0770070954;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;18;727.8049189172;-0.8651506718;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;19;795.4979572570;-0.7827315031;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;20;492.0457295821;-0.8760580506;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;21;460.4877848543;-0.5482405698;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;22;640.1757571167;-0.1695143405;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;23;494.6311757259;-0.1870866467;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;24;500.0000000000;0.0000000000;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;25;478.4485343274;0.1510602625;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;26;407.2407150568;-0.0343844772;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;27;343.1107692860;0.1109790750;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;28;11265.0000000000;0.0000000000;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;29;39086.9750172612;-2.1533493930;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;30;128.0000000000;0.0000000000;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;31;3323.4808559701;-1.3601232941;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;32;3234.3778381630;-0.3221416377;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;33;5224.1418434036;-1.7678915638;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;34;5970.2095440612;2.1106987640;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;35;7798.9456338662;-1.9758059681;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;36;80.8022276921;-2.5055171509;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;37;71.5681493403;-1.3020933022;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;38;170.0735135169;-0.5031008101;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;39;199.9049774268;-0.2996022780;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;40;289.5099307450;0.5285717134;-84.0000000000;136
2024-06-29 07:51:08:932137;f2:d9:20:d2:ed:b2;41;393.2950546346;0.2178415881;-84.0000000000;136
